Timestamp (ms),Accel X,Accel Y,Accel Z
25925,0.0,-0.14,-1.05
25946,0.04,-0.15,-1.06
25967,0.03,-0.13,-1.05
25988,0.02,-0.14,-1.04
26009,-0.01,-0.14,-1.02
26030,0.01,-0.13,-1.04
26051,0.02,-0.14,-1.04
26072,0.02,-0.13,-1.05
26093,0.02,-0.13,-1.03
26114,-0.01,-0.12,-1.02
26135,-0.0,-0.13,-1.04
26156,0.02,-0.13,-1.05
26177,0.02,-0.12,-1.06
26198,0.03,-0.12,-1.07
26219,0.03,-0.13,-1.05
26240,0.03,-0.13,-1.03
26261,0.03,-0.12,-1.04
26282,0.03,-0.12,-1.04
26303,0.02,-0.13,-1.04
26324,0.03,-0.14,-1.04
26345,0.05,-0.15,-1.03
26366,0.04,-0.15,-1.02
26387,0.04,-0.15,-1.04
26408,0.04,-0.15,-1.04
26429,0.05,-0.14,-1.05
26450,0.05,-0.12,-1.06
26471,0.03,-0.11,-1.06
26492,0.02,-0.12,-1.05
26513,0.03,-0.12,-1.06
26534,0.04,-0.13,-1.06
26555,0.06,-0.13,-1.05
26576,0.07,-0.13,-1.06
26597,0.05,-0.12,-1.05
26618,0.04,-0.12,-1.05
26639,0.04,-0.11,-1.04
26660,0.04,-0.12,-1.04
26681,0.03,-0.12,-1.04
26702,0.03,-0.12,-1.04
26723,0.04,-0.12,-1.03
26744,0.04,-0.12,-1.04
26765,0.04,-0.12,-1.04
26786,0.04,-0.12,-1.05
26807,0.04,-0.13,-1.04
26828,0.05,-0.11,-1.05
26849,0.02,-0.12,-1.05
26870,0.01,-0.11,-1.04
26891,0.0,-0.11,-1.03
26912,0.01,-0.13,-1.03
26933,0.03,-0.14,-1.05
26954,0.05,-0.12,-1.05
26975,0.03,-0.11,-1.05
26996,0.01,-0.1,-1.05
27017,-0.01,-0.11,-1.04
27038,0.0,-0.11,-1.04
27059,0.01,-0.12,-1.03
27080,0.02,-0.12,-1.03
27101,0.01,-0.13,-1.03
27122,0.0,-0.13,-1.03
27143,0.02,-0.13,-1.04
27164,0.03,-0.13,-1.04
27185,0.02,-0.11,-1.04
27206,0.03,-0.12,-1.06
27227,0.03,-0.11,-1.05
27248,0.03,-0.11,-1.05
27269,0.02,-0.12,-1.04
27290,0.02,-0.13,-1.04
27311,0.02,-0.13,-1.03
27332,0.02,-0.13,-1.03
27353,0.02,-0.14,-1.04
27374,0.05,-0.14,-1.05
27395,0.04,-0.12,-1.06
27416,0.01,-0.11,-1.07
27437,-0.0,-0.1,-1.06
27458,0.0,-0.11,-1.04
27479,-0.01,-0.12,-1.04
27500,-0.01,-0.12,-1.03
27521,-0.01,-0.13,-1.02
27542,0.0,-0.14,-1.03
27563,0.02,-0.13,-1.04
27584,0.03,-0.13,-1.06
27605,0.02,-0.11,-1.05
27626,0.01,-0.1,-1.07
27647,0.02,-0.1,-1.08
27668,0.02,-0.11,-1.09
27689,0.0,-0.1,-1.06
27710,-0.04,-0.11,-1.04
27731,-0.04,-0.14,-1.04
27752,-0.0,-0.17,-1.04
27773,0.02,-0.16,-1.04
27794,-0.0,-0.16,-1.03
27815,-0.02,-0.19,-1.04
27836,-0.01,-0.18,-1.04
27857,0.02,-0.17,-1.06
27878,0.02,-0.18,-1.06
27899,-0.01,-0.17,-1.05
27920,-0.06,-0.18,-1.0
27941,-0.03,-0.17,-1.04
27962,-0.03,-0.17,-1.01
27983,-0.01,-0.19,-1.02
28004,0.02,-0.19,-1.03
28025,0.02,-0.19,-1.04
28046,0.03,-0.2,-1.05
28067,0.03,-0.2,-1.04
28088,0.03,-0.2,-1.04
28109,0.03,-0.2,-1.04
28130,0.03,-0.21,-1.04
28151,0.05,-0.21,-1.04
28172,0.05,-0.21,-1.02
28193,0.07,-0.23,-1.04
28214,0.07,-0.23,-1.04
28235,0.05,-0.23,-1.02
28256,0.05,-0.24,-1.03
28277,0.05,-0.24,-1.04
28298,0.06,-0.25,-1.04
28319,0.03,-0.26,-1.04
28340,0.06,-0.27,-1.04
28361,0.11,-0.28,-1.04
28382,0.14,-0.28,-1.06
28403,0.11,-0.26,-1.08
28424,0.07,-0.23,-1.08
28445,0.04,-0.22,-1.07
28466,0.04,-0.21,-1.05
28487,0.05,-0.2,-1.04
28508,0.02,-0.2,-1.03
28529,-0.02,-0.21,-1.01
28550,-0.07,-0.21,-1.0
28571,-0.07,-0.22,-1.0
28592,-0.06,-0.23,-0.99
28613,-0.03,-0.26,-1.01
28634,0.0,-0.24,-1.03
28655,0.04,-0.17,-1.04
28676,-0.0,-0.14,-1.02
28697,-0.08,-0.15,-1.01
28718,-0.11,-0.17,-1.0
28739,-0.09,-0.16,-0.97
28760,-0.06,-0.19,-0.98
28781,-0.07,-0.21,-1.0
28802,-0.05,-0.2,-1.01
28823,-0.03,-0.2,-1.02
28844,-0.03,-0.2,-1.03
28865,-0.04,-0.17,-1.06
28886,-0.07,-0.18,-1.06
28907,-0.08,-0.21,-1.07
28928,-0.05,-0.22,-1.08
28949,-0.01,-0.19,-1.09
28970,-0.07,-0.18,-1.09
28991,-0.14,-0.19,-1.06
29012,-0.15,-0.19,-1.05
29033,-0.13,-0.19,-1.05
29054,-0.09,-0.21,-1.08
29075,-0.06,-0.2,-1.06
29096,-0.1,-0.22,-1.03
29117,-0.13,-0.27,-1.03
29138,-0.17,-0.26,-1.04
29159,-0.16,-0.27,-1.05
29180,-0.12,-0.28,-1.02
29201,-0.1,-0.28,-0.98
29222,-0.1,-0.29,-0.97
29243,-0.08,-0.29,-0.99
29264,-0.02,-0.28,-0.98
29285,0.02,-0.29,-0.99
29306,0.09,-0.26,-1.0
29327,0.14,-0.24,-1.02
29348,0.11,-0.26,-1.04
29369,0.11,-0.22,-1.04
29390,0.15,-0.25,-1.03
29411,0.14,-0.26,-0.97
29432,0.22,-0.26,-1.0
29453,0.26,-0.24,-0.98
29474,0.24,-0.25,-0.95
29495,0.22,-0.28,-0.92
29516,0.21,-0.28,-0.92
29537,0.23,-0.27,-0.92
29558,0.25,-0.26,-0.95
29579,0.33,-0.24,-0.97
29600,0.36,-0.21,-0.95
29621,0.27,-0.19,-0.97
29642,0.19,-0.2,-0.99
29663,0.22,-0.2,-1.01
29684,0.27,-0.19,-0.97
29705,0.28,-0.18,-0.95
29726,0.35,-0.19,-0.99
29747,0.41,-0.19,-1.01
29768,0.35,-0.2,-0.99
29789,0.29,-0.21,-0.98
29810,0.35,-0.19,-1.01
29831,0.36,-0.21,-1.0
29852,0.35,-0.19,-0.99
29873,0.35,-0.19,-1.0
29894,0.41,-0.19,-0.99
29915,0.37,-0.21,-1.0
29936,0.32,-0.21,-1.01
29957,0.29,-0.21,-1.0
29978,0.28,-0.21,-0.99
29999,0.3,-0.2,-1.01
30020,0.32,-0.21,-1.02
30041,0.32,-0.2,-0.99
30062,0.35,-0.2,-0.98
30083,0.39,-0.21,-0.98
30104,0.36,-0.19,-0.94
30125,0.33,-0.2,-0.91
30146,0.31,-0.21,-0.9
30167,0.31,-0.23,-0.9
30188,0.29,-0.23,-0.92
30209,0.29,-0.22,-0.92
30230,0.3,-0.21,-0.94
30251,0.31,-0.21,-0.96
30272,0.33,-0.2,-0.97
30293,0.32,-0.2,-0.95
30314,0.31,-0.19,-0.94
30335,0.32,-0.19,-0.94
30356,0.34,-0.18,-0.94
30377,0.3,-0.17,-0.94
30398,0.28,-0.17,-0.95
30419,0.28,-0.17,-0.96
30440,0.29,-0.17,-0.97
30461,0.3,-0.16,-0.99
30482,0.31,-0.16,-1.0
30503,0.33,-0.17,-1.0
30524,0.33,-0.16,-0.99
30545,0.32,-0.16,-0.99
30566,0.31,-0.17,-0.97
30587,0.32,-0.17,-0.95
30608,0.34,-0.17,-0.94
30629,0.34,-0.17,-0.94
30650,0.31,-0.16,-0.94
30671,0.3,-0.16,-0.95
30692,0.33,-0.15,-0.96
30713,0.32,-0.15,-0.95
30734,0.31,-0.15,-0.96
30755,0.31,-0.16,-0.96
30776,0.31,-0.17,-0.97
30797,0.32,-0.17,-0.98
30818,0.34,-0.17,-0.99
30839,0.32,-0.18,-0.99
30860,0.29,-0.18,-1.0
30881,0.28,-0.18,-1.01
30902,0.23,-0.15,-1.01
30923,0.27,-0.18,-1.0
30944,0.32,-0.17,-1.01
30965,0.29,-0.17,-1.01
30986,0.26,-0.18,-1.0
31007,0.26,-0.18,-0.98
31028,0.25,-0.18,-0.96
31049,0.28,-0.19,-0.97
31070,0.25,-0.19,-0.96
31091,0.29,-0.2,-0.94
31112,0.29,-0.21,-0.94
31133,0.26,-0.24,-0.95
31154,0.27,-0.26,-0.96
31175,0.31,-0.31,-0.96
31196,0.34,-0.32,-0.97
31217,0.35,-0.32,-0.98
31238,0.34,-0.32,-1.0
31259,0.34,-0.31,-0.99
31280,0.33,-0.3,-0.99
31301,0.37,-0.33,-1.0
31322,0.44,-0.35,-0.99
31343,0.46,-0.32,-0.99
31364,0.4,-0.28,-0.97
31385,0.33,-0.28,-0.94
31406,0.34,-0.26,-0.94
31427,0.37,-0.27,-0.92
31448,0.37,-0.26,-0.91
31469,0.31,-0.27,-0.9
31490,0.3,-0.33,-0.91
31511,0.36,-0.32,-0.89
31532,0.39,-0.3,-0.87
31553,0.39,-0.29,-0.85
31574,0.37,-0.27,-0.83
31595,0.34,-0.25,-0.83
31616,0.32,-0.26,-0.83
31637,0.29,-0.27,-0.84
31658,0.26,-0.31,-0.85
31679,0.27,-0.34,-0.88
31700,0.31,-0.36,-0.94
31721,0.37,-0.39,-0.96
31742,0.36,-0.38,-0.96
31763,0.37,-0.34,-0.97
31784,0.38,-0.31,-1.0
31805,0.38,-0.29,-1.0
31826,0.38,-0.26,-0.98
31847,0.41,-0.24,-0.96
31868,0.39,-0.26,-0.92
31889,0.39,-0.24,-0.93
31910,0.38,-0.23,-0.93
31931,0.37,-0.23,-0.93
31952,0.37,-0.23,-0.91
31973,0.37,-0.25,-0.9
31994,0.41,-0.28,-0.91
32015,0.43,-0.3,-0.92
32036,0.38,-0.27,-0.93
32057,0.35,-0.23,-0.94
32078,0.35,-0.22,-0.96
32099,0.35,-0.25,-0.98
32120,0.42,-0.21,-1.01
32141,0.45,-0.19,-1.01
32162,0.42,-0.21,-0.99
32183,0.39,-0.19,-0.97
32204,0.34,-0.2,-0.99
32225,0.33,-0.19,-0.98
32246,0.3,-0.17,-0.97
32267,0.25,-0.18,-0.99
32288,0.22,-0.19,-0.99
32309,0.22,-0.18,-1.0
32330,0.25,-0.15,-1.03
32351,0.28,-0.15,-1.05
32372,0.29,-0.17,-1.07
32393,0.28,-0.17,-1.09
32414,0.27,-0.16,-1.08
32435,0.29,-0.14,-1.08
32456,0.25,-0.15,-1.06
32477,0.22,-0.18,-1.04
32498,0.2,-0.19,-1.03
32519,0.19,-0.2,-1.02
32540,0.18,-0.2,-1.0
32561,0.17,-0.21,-0.98
32582,0.18,-0.21,-0.99
32603,0.18,-0.2,-1.0
32624,0.19,-0.19,-0.98
32645,0.18,-0.18,-0.98
32666,0.18,-0.18,-0.99
32687,0.19,-0.17,-0.98
32708,0.21,-0.15,-0.99
32729,0.26,-0.14,-0.98
32750,0.26,-0.14,-0.96
32771,0.25,-0.13,-0.96
32792,0.26,-0.14,-0.95
32813,0.27,-0.15,-0.95
32834,0.27,-0.15,-0.97
32855,0.27,-0.16,-0.97
32876,0.29,-0.18,-0.99
32897,0.31,-0.19,-0.98
32918,0.33,-0.2,-0.99
32939,0.33,-0.2,-0.97
32960,0.32,-0.19,-0.98
32981,0.33,-0.17,-1.0
33002,0.31,-0.16,-1.01
33023,0.3,-0.13,-1.01
33044,0.26,-0.11,-1.01
33065,0.25,-0.11,-1.01
33086,0.24,-0.11,-1.03
33107,0.25,-0.12,-1.03
33128,0.23,-0.13,-1.03
33149,0.19,-0.14,-1.02
33170,0.18,-0.14,-1.03
33191,0.19,-0.14,-1.05
33212,0.19,-0.13,-1.05
33233,0.17,-0.13,-1.06
33254,0.16,-0.15,-1.07
33275,0.17,-0.16,-1.06
33296,0.18,-0.15,-1.07
33317,0.14,-0.16,-1.05
33338,0.13,-0.16,-1.02
33359,0.14,-0.17,-0.99
33380,0.16,-0.17,-0.97
33401,0.21,-0.17,-0.94
33422,0.22,-0.15,-0.93
33443,0.22,-0.15,-0.93
33464,0.2,-0.16,-0.95
33485,0.19,-0.15,-0.96
33506,0.23,-0.17,-0.97
33527,0.28,-0.19,-0.99
33548,0.27,-0.18,-0.99
33569,0.27,-0.18,-0.99
33590,0.32,-0.19,-0.99
33611,0.31,-0.18,-0.99
33632,0.3,-0.19,-0.99
33653,0.29,-0.21,-0.96
33674,0.3,-0.21,-0.96
33695,0.31,-0.2,-0.96
33716,0.3,-0.2,-0.96
33737,0.31,-0.19,-0.95
33758,0.33,-0.19,-0.94
33779,0.31,-0.18,-0.96
33800,0.26,-0.18,-0.98
33821,0.3,-0.2,-0.95
33842,0.31,-0.23,-0.95
33863,0.35,-0.24,-0.95
33884,0.35,-0.24,-0.94
33905,0.35,-0.28,-0.92
33926,0.38,-0.31,-0.94
33947,0.37,-0.28,-0.98
33968,0.33,-0.26,-0.98
33989,0.36,-0.29,-0.93
34010,0.37,-0.26,-0.91
34031,0.39,-0.25,-0.93
34052,0.4,-0.27,-0.94
34073,0.56,-0.24,-0.85
34094,0.46,-0.26,-0.86
34115,0.2,-0.28,-0.99
34136,0.42,-0.24,-0.98
34157,0.46,-0.31,-0.94
34178,0.39,-0.24,-0.97
34199,0.42,-0.23,-0.87
34220,0.48,-0.25,-0.81
34241,0.46,-0.23,-0.86
34262,0.45,-0.24,-0.9
34283,0.47,-0.3,-0.89
34304,0.46,-0.28,-0.89
34325,0.49,-0.26,-0.9
34346,0.51,-0.28,-0.94
34367,0.42,-0.26,-0.99
34388,0.43,-0.29,-0.96
34409,0.46,-0.21,-0.9
34430,0.47,-0.25,-0.84
34451,0.5,-0.29,-0.8
34472,0.59,-0.23,-0.8
34493,0.6,-0.16,-0.76
34514,0.48,-0.18,-0.7
34535,0.46,-0.31,-0.72
34556,0.56,-0.41,-0.76
34577,0.62,-0.45,-0.82
34598,0.64,-0.34,-0.9
34619,0.65,-0.26,-0.96
34640,0.58,-0.29,-0.98
34661,0.59,-0.31,-0.92
34682,0.63,-0.3,-0.87
34703,0.63,-0.26,-0.85
34724,0.63,-0.28,-0.84
34745,0.58,-0.3,-0.79
34766,0.56,-0.32,-0.76
34787,0.59,-0.25,-0.78
34808,0.59,-0.18,-0.81
34829,0.52,-0.21,-0.83
34850,0.52,-0.28,-0.85
34871,0.55,-0.24,-0.91
34892,0.49,-0.18,-1.02
34913,0.41,-0.12,-1.01
34934,0.35,-0.1,-0.94
34955,0.38,-0.17,-0.94
34976,0.46,-0.25,-0.93
34997,0.48,-0.28,-0.96
35018,0.43,-0.2,-0.98
35039,0.34,-0.15,-0.95
35060,0.27,-0.15,-0.93
35081,0.32,-0.15,-0.98
35102,0.36,-0.12,-1.0
35123,0.32,-0.09,-0.98
35144,0.3,-0.11,-0.96
35165,0.36,-0.1,-0.98
35186,0.37,-0.1,-0.98
35207,0.37,-0.11,-0.97
35228,0.37,-0.11,-0.97
35249,0.35,-0.11,-0.96
35270,0.33,-0.13,-0.95
35291,0.33,-0.14,-0.96
35312,0.36,-0.15,-0.95
35333,0.34,-0.17,-0.94
35354,0.31,-0.17,-0.92
35375,0.3,-0.17,-0.9
35396,0.33,-0.19,-0.89
35417,0.37,-0.19,-0.88
35438,0.38,-0.19,-0.9
35459,0.4,-0.15,-0.93
35480,0.41,-0.15,-0.94
35501,0.44,-0.15,-0.98
35522,0.5,-0.15,-1.02
35543,0.49,-0.13,-1.01
35564,0.46,-0.15,-1.0
35585,0.43,-0.18,-1.0
35606,0.45,-0.21,-0.99
35627,0.5,-0.21,-0.97
35648,0.5,-0.21,-1.0
35669,0.44,-0.17,-0.96
35690,0.4,-0.17,-0.93
35711,0.44,-0.18,-0.92
35732,0.46,-0.18,-0.9
35753,0.46,-0.16,-0.9
35774,0.41,-0.17,-0.87
35795,0.43,-0.19,-0.85
35816,0.48,-0.22,-0.82
35837,0.5,-0.23,-0.82
35858,0.52,-0.24,-0.81
35879,0.51,-0.22,-0.82
35900,0.47,-0.2,-0.84
35921,0.48,-0.18,-0.89
35942,0.5,-0.16,-0.89
35963,0.47,-0.15,-0.9
35984,0.46,-0.18,-0.93
36005,0.5,-0.17,-0.95
36026,0.48,-0.16,-0.96
36047,0.42,-0.16,-0.96
36068,0.39,-0.14,-0.99
36089,0.4,-0.13,-1.0
36110,0.4,-0.12,-0.99
36131,0.32,-0.15,-0.98
36152,0.29,-0.18,-0.97
36173,0.36,-0.19,-0.98
36194,0.41,-0.21,-0.99
36215,0.4,-0.21,-0.99
36236,0.35,-0.18,-1.0
36257,0.29,-0.15,-1.01
36278,0.29,-0.12,-1.0
36299,0.29,-0.12,-0.99
36320,0.3,-0.11,-1.0
36341,0.28,-0.13,-0.98
36362,0.31,-0.15,-0.97
36383,0.32,-0.17,-0.98
36404,0.31,-0.19,-0.96
36425,0.32,-0.2,-0.96
36446,0.33,-0.21,-0.96
36467,0.33,-0.21,-0.95
36488,0.3,-0.21,-0.96
36509,0.29,-0.21,-0.95
36530,0.3,-0.23,-0.94
36551,0.3,-0.24,-0.93
36572,0.33,-0.24,-0.95
36593,0.37,-0.24,-0.94
36614,0.37,-0.24,-0.94
36635,0.35,-0.23,-0.94
36656,0.38,-0.22,-0.95
36677,0.39,-0.21,-0.95
36698,0.37,-0.22,-0.95
36719,0.37,-0.23,-0.95
36740,0.38,-0.24,-0.93
36761,0.39,-0.25,-0.94
36782,0.42,-0.24,-0.94
36803,0.4,-0.25,-0.94
36824,0.38,-0.25,-0.93
36845,0.36,-0.25,-0.93
36866,0.35,-0.26,-0.94
36887,0.36,-0.24,-0.96
36908,0.34,-0.24,-0.95
36929,0.33,-0.25,-0.93
36950,0.28,-0.26,-0.94
36971,0.24,-0.27,-0.96
36992,0.27,-0.29,-0.96
37013,0.29,-0.3,-0.96
37034,0.29,-0.29,-1.0
37055,0.29,-0.26,-1.02
37076,0.24,-0.25,-1.01
37097,0.23,-0.24,-1.02
37118,0.25,-0.24,-1.01
37139,0.26,-0.26,-1.0
37160,0.24,-0.26,-0.97
37181,0.21,-0.25,-0.96
37202,0.17,-0.24,-0.95
37223,0.18,-0.23,-0.94
37244,0.21,-0.23,-0.94
37265,0.23,-0.22,-0.95
37286,0.24,-0.21,-0.96
37307,0.27,-0.2,-0.97
37328,0.27,-0.21,-0.99
37349,0.27,-0.21,-0.99
37370,0.29,-0.21,-0.98
37391,0.32,-0.21,-0.97
37412,0.32,-0.23,-0.98
37433,0.28,-0.23,-0.98
37454,0.25,-0.21,-0.96
37475,0.28,-0.25,-0.95
37496,0.31,-0.26,-0.95
37517,0.29,-0.27,-0.94
37538,0.28,-0.26,-0.95
37559,0.29,-0.26,-0.95
37580,0.31,-0.25,-0.97
37601,0.33,-0.23,-0.97
37622,0.32,-0.23,-0.98
37643,0.34,-0.23,-0.99
37664,0.35,-0.22,-1.0
37685,0.37,-0.22,-1.0
37706,0.36,-0.18,-1.0
37727,0.37,-0.18,-0.99
37748,0.36,-0.19,-0.96
37769,0.35,-0.2,-0.96
37790,0.4,-0.21,-0.96
37811,0.44,-0.22,-0.95
37832,0.45,-0.2,-0.96
37853,0.42,-0.19,-0.95
37874,0.4,-0.21,-0.94
37895,0.42,-0.21,-0.94
37916,0.43,-0.23,-0.94
37937,0.39,-0.23,-0.93
37958,0.41,-0.24,-0.93
37979,0.35,-0.24,-0.93
38000,0.35,-0.23,-0.93
38021,0.35,-0.23,-0.94
38042,0.34,-0.23,-0.94
38063,0.33,-0.23,-0.93
38084,0.33,-0.23,-0.92
38105,0.34,-0.23,-0.94
38126,0.35,-0.23,-0.95
38147,0.35,-0.21,-0.97
38168,0.36,-0.17,-0.99
38189,0.34,-0.16,-1.01
38210,0.34,-0.15,-1.01
38231,0.35,-0.17,-1.01
38252,0.32,-0.18,-0.99
38273,0.3,-0.19,-0.99
38294,0.3,-0.2,-0.98
38315,0.3,-0.19,-0.96
38336,0.3,-0.2,-0.96
38357,0.31,-0.21,-0.98
38378,0.32,-0.2,-0.98
38399,0.31,-0.19,-1.0
38420,0.3,-0.17,-1.0
38441,0.31,-0.18,-1.0
38462,0.31,-0.19,-0.99
38483,0.29,-0.2,-0.98
38504,0.29,-0.19,-0.97
38525,0.29,-0.2,-0.96
38546,0.29,-0.2,-0.96
38567,0.29,-0.2,-0.96
38588,0.29,-0.2,-0.97
38609,0.29,-0.19,-0.97
38630,0.31,-0.22,-0.98
38651,0.31,-0.22,-0.99
38672,0.31,-0.23,-0.99
38693,0.3,-0.25,-0.99
38714,0.32,-0.25,-0.99
38735,0.32,-0.25,-0.98
38756,0.33,-0.26,-0.99
38777,0.32,-0.26,-0.97
38798,0.32,-0.26,-0.97
38819,0.3,-0.26,-0.96
38840,0.3,-0.26,-0.96
38861,0.3,-0.26,-0.95
38882,0.31,-0.26,-0.95
38903,0.31,-0.27,-0.96
38924,0.31,-0.27,-0.95
38945,0.31,-0.27,-0.95
38966,0.31,-0.27,-0.94
38987,0.32,-0.28,-0.95
39008,0.33,-0.28,-0.94
39029,0.32,-0.27,-0.94
39050,0.32,-0.26,-0.94
39071,0.33,-0.26,-0.95
39092,0.33,-0.27,-0.94
39113,0.33,-0.26,-0.94
39134,0.31,-0.27,-0.95
39155,0.3,-0.27,-0.95
39176,0.29,-0.28,-0.95
39197,0.29,-0.29,-0.94
39218,0.3,-0.29,-0.95
39239,0.29,-0.32,-0.95
39260,0.34,-0.33,-0.95
39281,0.31,-0.33,-0.95
39302,0.32,-0.33,-0.95
39323,0.34,-0.33,-0.96
39344,0.34,-0.33,-0.96
39365,0.36,-0.32,-0.96
39386,0.36,-0.31,-0.96
39407,0.34,-0.31,-0.95
39428,0.33,-0.31,-0.95
39449,0.33,-0.31,-0.94
39470,0.32,-0.31,-0.94
39491,0.32,-0.31,-0.93
39512,0.34,-0.31,-0.93
39533,0.32,-0.32,-0.94
39554,0.32,-0.32,-0.96
39575,0.32,-0.31,-0.96
39596,0.34,-0.3,-0.97
39617,0.33,-0.3,-0.97
39638,0.31,-0.29,-0.97
